event_id,is_anomalous,anomaly_type,severity,generation_reason
EVT_004942,False,NORMAL,none,Standard event within normal baseline
EVT_004943,False,NORMAL,none,Standard event within normal baseline
EVT_004944,False,NORMAL,none,Standard event within normal baseline
EVT_004945,False,NORMAL,none,Standard event within normal baseline
EVT_004946,False,NORMAL,none,Standard event within normal baseline
EVT_004947,False,NORMAL,none,Standard event within normal baseline
EVT_004948,False,NORMAL,none,Standard event within normal baseline
EVT_004949,False,NORMAL,none,Standard event within normal baseline
EVT_004950,False,NORMAL,none,Standard event within normal baseline
EVT_004951,False,NORMAL,none,Standard event within normal baseline
EVT_004952,False,NORMAL,none,Standard event within normal baseline
EVT_004953,False,NORMAL,none,Standard event within normal baseline
EVT_004954,False,NORMAL,none,Standard event within normal baseline
EVT_004955,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_004956,False,NORMAL,none,Standard event within normal baseline
EVT_004957,False,NORMAL,none,Standard event within normal baseline
EVT_004958,False,NORMAL,none,Standard event within normal baseline
EVT_004959,False,NORMAL,none,Standard event within normal baseline
EVT_004960,False,NORMAL,none,Standard event within normal baseline
EVT_004961,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_004962,False,NORMAL,none,Standard event within normal baseline
EVT_004963,False,NORMAL,none,Standard event within normal baseline
EVT_004964,False,NORMAL,none,Standard event within normal baseline
EVT_004965,False,NORMAL,none,Standard event within normal baseline
EVT_004966,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_004967,False,NORMAL,none,Standard event within normal baseline
EVT_004968,False,NORMAL,none,Standard event within normal baseline
EVT_004969,False,NORMAL,none,Standard event within normal baseline
EVT_004970,False,NORMAL,none,Standard event within normal baseline
EVT_004971,False,NORMAL,none,Standard event within normal baseline
EVT_004972,False,NORMAL,none,Standard event within normal baseline
EVT_004973,False,NORMAL,none,Standard event within normal baseline
EVT_004974,False,NORMAL,none,Standard event within normal baseline
EVT_004975,False,NORMAL,none,Standard event within normal baseline
EVT_004976,False,NORMAL,none,Standard event within normal baseline
EVT_004977,False,NORMAL,none,Standard event within normal baseline
EVT_004978,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_004979,False,NORMAL,none,Standard event within normal baseline
EVT_004980,False,NORMAL,none,Standard event within normal baseline
EVT_004981,False,NORMAL,none,Standard event within normal baseline
EVT_004982,False,NORMAL,none,Standard event within normal baseline
EVT_004983,False,NORMAL,none,Standard event within normal baseline
EVT_004984,False,NORMAL,none,Standard event within normal baseline
EVT_004985,False,NORMAL,none,Standard event within normal baseline
EVT_004986,False,NORMAL,none,Standard event within normal baseline
EVT_004987,False,NORMAL,none,Standard event within normal baseline
EVT_004988,False,NORMAL,none,Standard event within normal baseline
EVT_004989,False,NORMAL,none,Standard event within normal baseline
EVT_004990,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_004991,False,NORMAL,none,Standard event within normal baseline
EVT_004992,False,NORMAL,none,Standard event within normal baseline
EVT_004993,False,NORMAL,none,Standard event within normal baseline
EVT_004994,False,NORMAL,none,Standard event within normal baseline
EVT_004995,False,NORMAL,none,Standard event within normal baseline
EVT_004996,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_004997,False,NORMAL,none,Standard event within normal baseline
EVT_004998,False,NORMAL,none,Standard event within normal baseline
EVT_004999,False,NORMAL,none,Standard event within normal baseline
EVT_005000,False,NORMAL,none,Standard event within normal baseline
EVT_005001,False,NORMAL,none,Standard event within normal baseline
EVT_005002,False,NORMAL,none,Standard event within normal baseline
EVT_005003,False,NORMAL,none,Standard event within normal baseline
EVT_005004,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005005,False,NORMAL,none,Standard event within normal baseline
EVT_005006,False,NORMAL,none,Standard event within normal baseline
EVT_005007,False,NORMAL,none,Standard event within normal baseline
EVT_005008,False,NORMAL,none,Standard event within normal baseline
EVT_005009,False,NORMAL,none,Standard event within normal baseline
EVT_005010,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005011,False,NORMAL,none,Standard event within normal baseline
EVT_005012,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005013,False,NORMAL,none,Standard event within normal baseline
EVT_005014,False,NORMAL,none,Standard event within normal baseline
EVT_005015,False,NORMAL,none,Standard event within normal baseline
EVT_005016,False,NORMAL,none,Standard event within normal baseline
EVT_005017,False,NORMAL,none,Standard event within normal baseline
EVT_005018,False,NORMAL,none,Standard event within normal baseline
EVT_005019,False,NORMAL,none,Standard event within normal baseline
EVT_005020,False,NORMAL,none,Standard event within normal baseline
EVT_005021,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005022,False,NORMAL,none,Standard event within normal baseline
EVT_005023,False,NORMAL,none,Standard event within normal baseline
EVT_005024,False,NORMAL,none,Standard event within normal baseline
EVT_005025,True,SHARED_INFRASTRUCTURE,high,Event originated from high-fanout shared device/IP cluster
EVT_005026,False,NORMAL,none,Standard event within normal baseline
EVT_005027,False,NORMAL,none,Standard event within normal baseline
EVT_005028,False,NORMAL,none,Standard event within normal baseline
EVT_005029,False,NORMAL,none,Standard event within normal baseline
EVT_005030,False,NORMAL,none,Standard event within normal baseline
EVT_005031,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005032,False,NORMAL,none,Standard event within normal baseline
EVT_005033,False,NORMAL,none,Standard event within normal baseline
EVT_005034,False,NORMAL,none,Standard event within normal baseline
EVT_005035,False,NORMAL,none,Standard event within normal baseline
EVT_005036,False,NORMAL,none,Standard event within normal baseline
EVT_005037,False,NORMAL,none,Standard event within normal baseline
EVT_005038,False,NORMAL,none,Standard event within normal baseline
EVT_005039,False,NORMAL,none,Standard event within normal baseline
EVT_005040,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005041,False,NORMAL,none,Standard event within normal baseline
EVT_005042,True,SHARED_INFRASTRUCTURE,high,Event originated from high-fanout shared device/IP cluster
EVT_005043,False,NORMAL,none,Standard event within normal baseline
EVT_005044,False,NORMAL,none,Standard event within normal baseline
EVT_005045,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005046,False,NORMAL,none,Standard event within normal baseline
EVT_005047,False,NORMAL,none,Standard event within normal baseline
EVT_005048,False,NORMAL,none,Standard event within normal baseline
EVT_005049,False,NORMAL,none,Standard event within normal baseline
EVT_005050,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005051,False,NORMAL,none,Standard event within normal baseline
EVT_005052,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005053,False,NORMAL,none,Standard event within normal baseline
EVT_005054,False,NORMAL,none,Standard event within normal baseline
EVT_005055,False,NORMAL,none,Standard event within normal baseline
EVT_005056,False,NORMAL,none,Standard event within normal baseline
EVT_005057,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005058,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005059,False,NORMAL,none,Standard event within normal baseline
EVT_005060,False,NORMAL,none,Standard event within normal baseline
EVT_005061,False,NORMAL,none,Standard event within normal baseline
EVT_005062,False,NORMAL,none,Standard event within normal baseline
EVT_005063,False,NORMAL,none,Standard event within normal baseline
EVT_005064,False,NORMAL,none,Standard event within normal baseline
EVT_005065,False,NORMAL,none,Standard event within normal baseline
EVT_005066,False,NORMAL,none,Standard event within normal baseline
EVT_005067,False,NORMAL,none,Standard event within normal baseline
EVT_005068,False,NORMAL,none,Standard event within normal baseline
EVT_005069,False,NORMAL,none,Standard event within normal baseline
EVT_005070,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005071,False,NORMAL,none,Standard event within normal baseline
EVT_005072,False,NORMAL,none,Standard event within normal baseline
EVT_005073,False,NORMAL,none,Standard event within normal baseline
EVT_005074,False,NORMAL,none,Standard event within normal baseline
EVT_005075,False,NORMAL,none,Standard event within normal baseline
EVT_005076,False,NORMAL,none,Standard event within normal baseline
EVT_005077,False,NORMAL,none,Standard event within normal baseline
EVT_005078,True,LOCATION_ANOMALY,medium,Event recorded with rapid impossible geographical transit
EVT_005079,False,NORMAL,none,Standard event within normal baseline
EVT_005080,False,NORMAL,none,Standard event within normal baseline
EVT_005081,False,NORMAL,none,Standard event within normal baseline
EVT_005082,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005083,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005084,False,NORMAL,none,Standard event within normal baseline
EVT_005085,False,NORMAL,none,Standard event within normal baseline
EVT_005086,False,NORMAL,none,Standard event within normal baseline
EVT_005087,True,TRANSACTION_ANOMALY,high,Unusually high-value cross-account mule transfer
EVT_005088,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005089,False,NORMAL,none,Standard event within normal baseline
EVT_005090,False,NORMAL,none,Standard event within normal baseline
EVT_005091,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005092,False,NORMAL,none,Standard event within normal baseline
EVT_005093,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005094,False,NORMAL,none,Standard event within normal baseline
EVT_005095,False,NORMAL,none,Standard event within normal baseline
EVT_005096,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005097,False,NORMAL,none,Standard event within normal baseline
EVT_005098,False,NORMAL,none,Standard event within normal baseline
EVT_005099,False,NORMAL,none,Standard event within normal baseline
EVT_005100,False,NORMAL,none,Standard event within normal baseline
EVT_005101,False,NORMAL,none,Standard event within normal baseline
EVT_005102,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005103,True,TRANSACTION_ANOMALY,high,Unusually high-value cross-account mule transfer
EVT_005104,False,NORMAL,none,Standard event within normal baseline
EVT_005105,False,NORMAL,none,Standard event within normal baseline
EVT_005106,False,NORMAL,none,Standard event within normal baseline
EVT_005107,False,NORMAL,none,Standard event within normal baseline
EVT_005108,True,BURST_ACTIVITY,high,Event occurred during sudden concentrated activity surge
EVT_005109,False,NORMAL,none,Standard event within normal baseline
EVT_005110,False,NORMAL,none,Standard event within normal baseline
EVT_005111,False,NORMAL,none,Standard event within normal baseline
